time,hazard,n_censor,n_event,group
5813,0.000705448317151371,15,0,Q1
5814,0.000705448317151371,16,0,Q1
5816,0.000705448317151371,18,0,Q1
5817,0.000705448317151371,15,0,Q1
5818,0.000705448317151371,20,0,Q1
5819,0.000705448317151371,19,0,Q1
5820,0.000705448317151371,22,0,Q1
5821,0.000705448317151371,10,0,Q1
5823,0.000705448317151371,15,0,Q1
5824,0.000705448317151371,24,0,Q1
5825,0.000705448317151371,10,0,Q1
5826,0.000705448317151371,18,0,Q1
5827,0.000705448317151371,15,0,Q1
5828,0.000705448317151371,12,0,Q1
5830,0.000705448317151371,23,0,Q1
5831,0.000705448317151371,21,0,Q1
5832,0.000705448317151371,22,0,Q1
5833,0.000705448317151371,30,0,Q1
5834,0.000705448317151371,21,0,Q1
5835,0.000705448317151371,16,0,Q1
5837,0.000705448317151371,20,0,Q1
5838,0.000705448317151371,20,0,Q1
5839,0.000705448317151371,24,0,Q1
5840,0.000705448317151371,12,0,Q1
5841,0.000705448317151371,16,0,Q1
5842,0.000705448317151371,22,0,Q1
5844,0.000705448317151371,36,0,Q1
5845,0.000705448317151371,10,0,Q1
5846,0.000705448317151371,10,0,Q1
5847,0.000705448317151371,11,0,Q1
5848,0.000705448317151371,21,0,Q1
5851,0.000705448317151371,16,0,Q1
5852,0.000705448317151371,20,0,Q1
5853,0.000705448317151371,22,0,Q1
5854,0.000705448317151371,18,0,Q1
5855,0.000705448317151371,24,0,Q1
5856,0.000705448317151371,10,0,Q1
5858,0.000705448317151371,16,0,Q1
5859,0.000705448317151371,24,0,Q1
5860,0.000705448317151371,27,0,Q1
5861,0.000705448317151371,22,0,Q1
5862,0.000705448317151371,14,0,Q1
5863,0.000705448317151371,21,0,Q1
5865,0.000705448317151371,17,0,Q1
5866,0.000705448317151371,13,0,Q1
5867,0.000705448317151371,22,0,Q1
5868,0.000705448317151371,18,0,Q1
5869,0.000705448317151371,28,0,Q1
5870,0.000705448317151371,30,0,Q1
5871,0.000705448317151371,2,0,Q1
5872,0.000705448317151371,25,0,Q1
5873,0.000705448317151371,21,0,Q1
5874,0.000705448317151371,20,0,Q1
5875,0.000705448317151371,12,0,Q1
5876,0.000705448317151371,16,0,Q1
5877,0.000705448317151371,19,0,Q1
5879,0.000705448317151371,18,0,Q1
5880,0.000705448317151371,15,0,Q1
5881,0.000705448317151371,18,0,Q1
5882,0.000705448317151371,21,0,Q1
5883,0.000705448317151371,29,0,Q1
5884,0.000705448317151371,19,0,Q1
5886,0.000705448317151371,15,0,Q1
5887,0.000705448317151371,12,0,Q1
5888,0.000705448317151371,12,0,Q1
5889,0.000705448317151371,17,0,Q1
5890,0.000705448317151371,17,0,Q1
5891,0.000705448317151371,14,0,Q1
5893,0.000705448317151371,6,0,Q1
5894,0.000705448317151371,23,0,Q1
5895,0.000705448317151371,12,0,Q1
5896,0.000705448317151371,30,0,Q1
5897,0.000705448317151371,24,0,Q1
5898,0.000705448317151371,8,0,Q1
5900,0.000705448317151371,25,0,Q1
5901,0.000705448317151371,13,0,Q1
5902,0.000705448317151371,14,0,Q1
5903,0.000705448317151371,3,0,Q1
5904,0.000705448317151371,18,0,Q1
5905,0.000705448317151371,23,0,Q1
5907,0.000705448317151371,17,0,Q1
5908,0.000705448317151371,9,0,Q1
5909,0.000705448317151371,18,0,Q1
5910,0.000705448317151371,11,0,Q1
5911,0.000705448317151371,5,0,Q1
5912,0.000705448317151371,13,0,Q1
5914,0.000705448317151371,17,0,Q1
5915,0.000705448317151371,14,0,Q1
5916,0.000705448317151371,13,0,Q1
5917,0.000705448317151371,10,0,Q1
5918,0.000705448317151371,8,0,Q1
5919,0.000705448317151371,18,0,Q1
5921,0.000705448317151371,18,0,Q1
5922,0.000705448317151371,14,0,Q1
5923,0.000705448317151371,10,0,Q1
5924,0.000705448317151371,8,0,Q1
5925,0.000705448317151371,6,0,Q1
5926,0.000705448317151371,11,0,Q1
5928,0.000705448317151371,17,0,Q1
5929,0.000705448317151371,7,0,Q1
5930,0.000705448317151371,20,0,Q1
5931,0.000705448317151371,13,0,Q1
5932,0.000705448317151371,11,0,Q1
5933,0.000705448317151371,24,0,Q1
5935,0.000705448317151371,13,0,Q1
5936,0.000705448317151371,10,0,Q1
5937,0.000705448317151371,16,0,Q1
5938,0.000705448317151371,13,0,Q1
5939,0.000705448317151371,8,0,Q1
5942,0.000705448317151371,13,0,Q1
5943,0.000705448317151371,13,0,Q1
5944,0.000705448317151371,22,0,Q1
5945,0.000705448317151371,15,0,Q1
5946,0.000705448317151371,4,0,Q1
5947,0.000705448317151371,9,0,Q1
5949,0.000705448317151371,13,0,Q1
5950,0.000705448317151371,18,0,Q1
5951,0.000705448317151371,11,0,Q1
5952,0.000705448317151371,15,0,Q1
5953,0.000705448317151371,12,0,Q1
5954,0.000705448317151371,15,0,Q1
5956,0.000705448317151371,16,0,Q1
5957,0.000705448317151371,6,0,Q1
5958,0.000705448317151371,14,0,Q1
5959,0.000705448317151371,20,0,Q1
5960,0.000705448317151371,15,0,Q1
5963,0.000705448317151371,18,0,Q1
5964,0.000705448317151371,13,0,Q1
5965,0.000705448317151371,18,0,Q1
5966,0.000705448317151371,24,0,Q1
5967,0.000705448317151371,11,0,Q1
5968,0.000705448317151371,13,0,Q1
5970,0.000705448317151371,7,0,Q1
5971,0.000705448317151371,12,0,Q1
5972,0.000705448317151371,11,0,Q1
5973,0.000705448317151371,8,0,Q1
5974,0.000705448317151371,10,0,Q1
5975,0.000705448317151371,5,0,Q1
5977,0.000705448317151371,3,0,Q1
5978,0.000705448317151371,6,0,Q1
5979,0.000705448317151371,5,0,Q1
5980,0.000705448317151371,3,0,Q1
5981,0.000705448317151371,6,0,Q1
5982,0.000705448317151371,3,0,Q1
6100,0.000705448317151371,1,0,Q1
0,0,4,0,Q2
11,0,1,0,Q2
22,0,1,0,Q2
25,0,1,0,Q2
26,0,1,0,Q2
47,0,1,0,Q2
56,0,1,0,Q2
66,0,1,0,Q2
75,2.0567456114871e-05,0,1,Q2
77,2.0567456114871e-05,1,0,Q2
82,2.0567456114871e-05,1,0,Q2
106,2.0567456114871e-05,1,0,Q2
112,2.0567456114871e-05,1,0,Q2
134,2.0567456114871e-05,1,0,Q2
159,2.0567456114871e-05,1,0,Q2
161,2.0567456114871e-05,1,0,Q2
163,2.0567456114871e-05,1,0,Q2
184,2.0567456114871e-05,1,0,Q2
188,2.0567456114871e-05,1,0,Q2
195,2.0567456114871e-05,1,0,Q2
204,2.0567456114871e-05,1,0,Q2
205,2.0567456114871e-05,1,0,Q2
232,2.0567456114871e-05,1,0,Q2
241,2.0567456114871e-05,1,0,Q2
255,2.0567456114871e-05,1,0,Q2
284,4.11421060893502e-05,0,1,Q2
293,4.11421060893502e-05,1,0,Q2
300,4.11421060893502e-05,2,0,Q2
303,4.11421060893502e-05,1,0,Q2
311,6.171887286272e-05,0,1,Q2
330,6.171887286272e-05,1,0,Q2
334,6.171887286272e-05,1,0,Q2
343,6.171887286272e-05,1,0,Q2
355,8.22973333888122e-05,0,1,Q2
357,8.22973333888122e-05,1,0,Q2
375,8.22973333888122e-05,1,0,Q2
386,8.22973333888122e-05,1,0,Q2
394,0.000102877487946574,0,1,Q2
395,0.000102877487946574,1,0,Q2
398,0.000102877487946574,1,0,Q2
400,0.000102877487946574,1,0,Q2
410,0.000102877487946574,2,0,Q2
422,0.000102877487946574,1,0,Q2
424,0.000102877487946574,1,0,Q2
436,0.000102877487946574,1,0,Q2
437,0.000102877487946574,1,0,Q2
440,0.000102877487946574,1,0,Q2
441,0.000102877487946574,1,0,Q2
463,0.000102877487946574,1,0,Q2
479,0.000123463150033632,0,1,Q2
504,0.000123463150033632,1,0,Q2
507,0.000123463150033632,1,0,Q2
527,0.000123463150033632,1,0,Q2
530,0.000123463150033632,1,0,Q2
531,0.000123463150033632,1,0,Q2
532,0.000123463150033632,1,0,Q2
538,0.000144051778934605,0,1,Q2
552,0.000144051778934605,1,0,Q2
556,0.000185231156308168,0,2,Q2
561,0.000185231156308168,1,0,Q2
569,0.000185231156308168,1,0,Q2
601,0.000185231156308168,1,0,Q2
605,0.000185231156308168,1,0,Q2
607,0.000185231156308168,2,0,Q2
626,0.000185231156308168,1,0,Q2
639,0.000185231156308168,1,0,Q2
654,0.000185231156308168,1,0,Q2
661,0.000185231156308168,1,0,Q2
676,0.000185231156308168,1,0,Q2
685,0.000185231156308168,1,0,Q2
689,0.000185231156308168,1,0,Q2
698,0.000185231156308168,1,0,Q2
699,0.000185231156308168,1,0,Q2
701,0.000185231156308168,1,0,Q2
702,0.000185231156308168,1,0,Q2
711,0.000185231156308168,1,0,Q2
721,0.000185231156308168,1,0,Q2
738,0.000185231156308168,1,0,Q2
742,0.000185231156308168,1,0,Q2
746,0.000185231156308168,2,0,Q2
754,0.000185231156308168,1,0,Q2
767,0.000185231156308168,1,0,Q2
787,0.000185231156308168,1,0,Q2
794,0.000185231156308168,1,0,Q2
796,0.000185231156308168,1,0,Q2
798,0.000205833358684404,1,1,Q2
799,0.000226436409997097,0,1,Q2
807,0.000226436409997097,1,0,Q2
811,0.000226436409997097,1,0,Q2
834,0.000226436409997097,1,0,Q2
838,0.000226436409997097,1,0,Q2
841,0.000226436409997097,1,0,Q2
842,0.000226436409997097,1,0,Q2
851,0.000226436409997097,1,0,Q2
853,0.000226436409997097,1,0,Q2
857,0.000226436409997097,2,0,Q2
874,0.000226436409997097,1,0,Q2
877,0.000226436409997097,1,0,Q2
893,0.000226436409997097,1,0,Q2
895,0.000247045405824525,0,1,Q2
907,0.000247045405824525,1,0,Q2
919,0.000247045405824525,1,0,Q2
929,0.000247045405824525,1,0,Q2
936,0.000267656100714813,0,1,Q2
944,0.000267656100714813,1,0,Q2
953,0.000267656100714813,1,0,Q2
958,0.000288268070086139,0,1,Q2
967,0.000288268070086139,1,0,Q2
978,0.000288268070086139,1,0,Q2
987,0.000288268070086139,1,0,Q2
988,0.000288268070086139,1,0,Q2
989,0.000288268070086139,1,0,Q2
993,0.000288268070086139,1,0,Q2
1001,0.000288268070086139,1,0,Q2
1010,0.000288268070086139,1,0,Q2
1032,0.000288268070086139,1,0,Q2
1054,0.000288268070086139,1,0,Q2
1062,0.000288268070086139,1,0,Q2
1066,0.000308885138958138,0,1,Q2
1068,0.00032950263290243,0,1,Q2
1089,0.00032950263290243,1,0,Q2
1090,0.00032950263290243,1,0,Q2
1091,0.00032950263290243,1,0,Q2
1099,0.00032950263290243,2,0,Q2
1103,0.00032950263290243,1,0,Q2
1104,0.00032950263290243,1,0,Q2
1115,0.00032950263290243,1,0,Q2
1129,0.00032950263290243,1,0,Q2
1135,0.00032950263290243,1,0,Q2
1141,0.00032950263290243,1,0,Q2
1153,0.00032950263290243,1,0,Q2
1157,0.00032950263290243,1,0,Q2
1158,0.00032950263290243,1,0,Q2
1165,0.00032950263290243,1,0,Q2
1174,0.00032950263290243,1,0,Q2
1177,0.000350127355758495,0,1,Q2
1183,0.000350127355758495,1,0,Q2
1197,0.000350127355758495,1,0,Q2
1210,0.00037075335483102,0,1,Q2
1224,0.00037075335483102,1,0,Q2
1241,0.00037075335483102,1,0,Q2
1244,0.00037075335483102,1,0,Q2
1251,0.00037075335483102,1,0,Q2
1261,0.00037075335483102,1,0,Q2
1265,0.00037075335483102,1,0,Q2
1275,0.00037075335483102,2,0,Q2
1276,0.00037075335483102,1,0,Q2
1288,0.000391383609099583,0,1,Q2
1291,0.000391383609099583,1,0,Q2
1298,0.000391383609099583,1,0,Q2
1304,0.000391383609099583,1,0,Q2
1309,0.000391383609099583,1,0,Q2
1319,0.000391383609099583,1,0,Q2
1321,0.000391383609099583,1,0,Q2
1332,0.000391383609099583,1,0,Q2
1337,0.000391383609099583,1,0,Q2
1339,0.000391383609099583,1,0,Q2
1343,0.000391383609099583,1,0,Q2
1345,0.000391383609099583,1,0,Q2
1347,0.000391383609099583,1,0,Q2
1353,0.000391383609099583,1,0,Q2
1356,0.00041201982359313,0,1,Q2
1391,0.00041201982359313,1,0,Q2
1392,0.00041201982359313,1,0,Q2
1422,0.00041201982359313,1,0,Q2
1425,0.00041201982359313,2,0,Q2
1429,0.00041201982359313,1,0,Q2
1431,0.00041201982359313,2,0,Q2
1434,0.00041201982359313,1,0,Q2
1435,0.00041201982359313,1,0,Q2
1441,0.00041201982359313,2,0,Q2
1442,0.00041201982359313,1,0,Q2
1445,0.00041201982359313,1,0,Q2
1449,0.00041201982359313,1,0,Q2
1459,0.00041201982359313,1,0,Q2
1462,0.00041201982359313,1,0,Q2
1469,0.00041201982359313,2,0,Q2
1472,0.00041201982359313,1,0,Q2
1474,0.00041201982359313,1,0,Q2
1485,0.00041201982359313,1,0,Q2
1493,0.000432665837364847,0,1,Q2
1494,0.000453312277403139,0,1,Q2
1496,0.000453312277403139,1,0,Q2
1498,0.000453312277403139,1,0,Q2
1500,0.000453312277403139,1,0,Q2
1512,0.000453312277403139,1,0,Q2
1522,0.000453312277403139,1,0,Q2
1527,0.000453312277403139,1,0,Q2
1537,0.000473961701801134,2,1,Q2
1549,0.000473961701801134,1,0,Q2
1553,0.000473961701801134,1,0,Q2
1562,0.000473961701801134,1,0,Q2
1563,0.000473961701801134,1,0,Q2
1574,0.000473961701801134,1,0,Q2
1577,0.000473961701801134,1,0,Q2
1578,0.000473961701801134,1,0,Q2
1581,0.000473961701801134,1,0,Q2
1591,0.000473961701801134,1,0,Q2
1605,0.000473961701801134,1,0,Q2
1607,0.000473961701801134,1,0,Q2
1615,0.000473961701801134,1,0,Q2
1622,0.000473961701801134,1,0,Q2
1627,0.000473961701801134,1,0,Q2
1628,0.000473961701801134,1,0,Q2
1631,0.000473961701801134,1,0,Q2
1634,0.000473961701801134,1,0,Q2
1639,0.000473961701801134,1,0,Q2
1643,0.000473961701801134,1,0,Q2
1648,0.000473961701801134,1,0,Q2
1652,0.000473961701801134,1,0,Q2
1659,0.000473961701801134,1,0,Q2
1663,0.000473961701801134,1,0,Q2
1670,0.000473961701801134,1,0,Q2
1674,0.000473961701801134,1,0,Q2
1680,0.000473961701801134,1,0,Q2
1690,0.000473961701801134,1,0,Q2
1696,0.000473961701801134,1,0,Q2
1701,0.000473961701801134,1,0,Q2
1704,0.000473961701801134,2,0,Q2
1709,0.000473961701801134,1,0,Q2
1714,0.000473961701801134,1,0,Q2
1731,0.000494626487973003,0,1,Q2
1733,0.000494626487973003,1,0,Q2
1737,0.000494626487973003,1,0,Q2
1744,0.000494626487973003,1,0,Q2
1757,0.000494626487973003,1,0,Q2
1758,0.000494626487973003,1,0,Q2
1759,0.000494626487973003,1,0,Q2
1764,0.000494626487973003,1,0,Q2
1765,0.000494626487973003,1,0,Q2
1767,0.000494626487973003,1,0,Q2
1770,0.000494626487973003,1,0,Q2
1783,0.000494626487973003,1,0,Q2
1787,0.000494626487973003,1,0,Q2
1789,0.000494626487973003,2,0,Q2
1790,0.000494626487973003,1,0,Q2
1792,0.000494626487973003,1,0,Q2
1793,0.000494626487973003,1,0,Q2
1811,0.000494626487973003,1,0,Q2
1816,0.000494626487973003,1,0,Q2
1819,0.000494626487973003,2,0,Q2
1822,0.000494626487973003,2,0,Q2
1823,0.000494626487973003,1,0,Q2
1826,0.000494626487973003,1,0,Q2
1828,0.000494626487973003,1,0,Q2
1829,0.000494626487973003,1,0,Q2
1834,0.000494626487973003,1,0,Q2
1837,0.000494626487973003,1,0,Q2
1838,0.000494626487973003,1,0,Q2
1839,0.000494626487973003,1,0,Q2
1840,0.000494626487973003,1,0,Q2
1848,0.000494626487973003,1,0,Q2
1849,0.000494626487973003,1,0,Q2
1852,0.000515306231131323,0,1,Q2
1854,0.000515306231131323,1,0,Q2
1855,0.000515306231131323,1,0,Q2
1862,0.000515306231131323,1,0,Q2
1870,0.000515306231131323,1,0,Q2
1871,0.000515306231131323,1,0,Q2
1875,0.000515306231131323,2,0,Q2
1884,0.000515306231131323,1,0,Q2
1885,0.000515306231131323,1,0,Q2
1895,0.000515306231131323,1,0,Q2
1896,0.000515306231131323,2,0,Q2
1897,0.000535991535257791,0,1,Q2
1903,0.000556677267274806,0,1,Q2
1905,0.000556677267274806,1,0,Q2
1924,0.000556677267274806,1,0,Q2
1926,0.000556677267274806,1,0,Q2
1931,0.000556677267274806,1,0,Q2
1932,0.000556677267274806,1,0,Q2
1933,0.000556677267274806,1,0,Q2
1964,0.000556677267274806,1,0,Q2
1970,0.000556677267274806,1,0,Q2
1972,0.000556677267274806,1,0,Q2
1973,0.000556677267274806,1,0,Q2
1975,0.000556677267274806,1,0,Q2
1980,0.000556677267274806,3,0,Q2
1981,0.000556677267274806,1,0,Q2
1987,0.000556677267274806,1,0,Q2
1993,0.000556677267274806,1,0,Q2
2000,0.000556677267274806,1,0,Q2
2002,0.000556677267274806,1,0,Q2
2008,0.000556677267274806,2,0,Q2
2016,0.000556677267274806,1,0,Q2
2024,0.000556677267274806,1,0,Q2
2025,0.000556677267274806,1,0,Q2
2027,0.000556677267274806,1,0,Q2
2029,0.000577374130665857,0,1,Q2
2032,0.000577374130665857,1,0,Q2
2034,0.000577374130665857,1,0,Q2
2036,0.000577374130665857,1,0,Q2
2040,0.000577374130665857,1,0,Q2
2044,0.000598073136079437,0,1,Q2
2045,0.000598073136079437,1,0,Q2
2054,0.000598073136079437,1,0,Q2
2055,0.000598073136079437,1,0,Q2
2056,0.000598073136079437,1,0,Q2
2057,0.000598073136079437,1,0,Q2
2060,0.000598073136079437,1,0,Q2
2065,0.000618775141069416,0,1,Q2
2075,0.000618775141069416,1,0,Q2
2076,0.000618775141069416,1,0,Q2
2077,0.000618775141069416,1,0,Q2
2078,0.000618775141069416,1,0,Q2
2089,0.000618775141069416,1,0,Q2
2091,0.000639479717816867,0,1,Q2
2094,0.000639479717816867,1,0,Q2
2102,0.000639479717816867,1,0,Q2
2104,0.000639479717816867,1,0,Q2
2107,0.000639479717816867,1,0,Q2
2124,0.000639479717816867,1,0,Q2
2125,0.000639479717816867,1,0,Q2
2129,0.000639479717816867,1,0,Q2
2134,0.000639479717816867,1,0,Q2
2136,0.000639479717816867,1,0,Q2
2138,0.000639479717816867,1,0,Q2
2150,0.000639479717816867,1,0,Q2
2152,0.000639479717816867,1,0,Q2
2163,0.000639479717816867,1,0,Q2
2166,0.000639479717816867,1,0,Q2
2173,0.000639479717816867,1,0,Q2
2180,0.000639479717816867,1,0,Q2
2187,0.000639479717816867,1,0,Q2
2188,0.000639479717816867,2,0,Q2
2189,0.000660192871705981,0,1,Q2
2191,0.000660192871705981,1,0,Q2
2195,0.00068090688370013,0,1,Q2
2201,0.00068090688370013,1,0,Q2
2203,0.000701621753870418,0,1,Q2
2204,0.000701621753870418,1,0,Q2
2205,0.000701621753870418,1,0,Q2
2211,0.000701621753870418,1,0,Q2
2223,0.000701621753870418,1,0,Q2
2229,0.000701621753870418,1,0,Q2
2230,0.000701621753870418,1,0,Q2
2236,0.000701621753870418,1,0,Q2
2245,0.000701621753870418,2,0,Q2
2250,0.000701621753870418,1,0,Q2
2252,0.000701621753870418,1,0,Q2
2260,0.000701621753870418,1,0,Q2
2270,0.000701621753870418,1,0,Q2
2271,0.000701621753870418,1,0,Q2
2286,0.000701621753870418,1,0,Q2
2288,0.00072234349201064,1,1,Q2
2290,0.00072234349201064,1,0,Q2
2296,0.00072234349201064,1,0,Q2
2300,0.00072234349201064,1,0,Q2
2303,0.00072234349201064,1,0,Q2
2323,0.00072234349201064,2,0,Q2
2336,0.00072234349201064,1,0,Q2
2337,0.00072234349201064,1,0,Q2
2338,0.00072234349201064,1,0,Q2
2340,0.000743069954522392,0,1,Q2
2358,0.000743069954522392,1,0,Q2
2363,0.000743069954522392,1,0,Q2
2369,0.000743069954522392,1,0,Q2
2373,0.000743069954522392,1,0,Q2
2376,0.000743069954522392,1,0,Q2
2380,0.000743069954522392,1,0,Q2
2382,0.000743069954522392,1,0,Q2
2391,0.000763799854294066,0,1,Q2
2392,0.000763799854294066,1,0,Q2
2400,0.000763799854294066,1,0,Q2
2410,0.000763799854294066,1,0,Q2
2417,0.000784531473123302,0,1,Q2
2419,0.000805263521761467,0,1,Q2
2432,0.000825996000226273,1,1,Q2
2434,0.000825996000226273,1,0,Q2
2435,0.000825996000226273,2,0,Q2
2436,0.000825996000226273,1,0,Q2
2438,0.000825996000226273,1,0,Q2
2441,0.000825996000226273,1,0,Q2
2460,0.000825996000226273,1,0,Q2
2465,0.000825996000226273,1,0,Q2
2471,0.000825996000226273,1,0,Q2
2472,0.000825996000226273,1,0,Q2
2473,0.000825996000226273,1,0,Q2
2478,0.000825996000226273,1,0,Q2
2488,0.000825996000226273,2,0,Q2
2497,0.000825996000226273,1,0,Q2
2502,0.000846735788473821,1,1,Q2
2503,0.000846735788473821,2,0,Q2
2506,0.000846735788473821,1,0,Q2
2510,0.000846735788473821,1,0,Q2
2522,0.000846735788473821,1,0,Q2
2533,0.000846735788473821,1,0,Q2
2544,0.000846735788473821,1,0,Q2
2545,0.000846735788473821,1,0,Q2
2549,0.000846735788473821,1,0,Q2
2574,0.000846735788473821,1,0,Q2
2577,0.000846735788473821,1,0,Q2
2581,0.000846735788473821,2,0,Q2
2582,0.000867482030811341,0,1,Q2
2589,0.000867482030811341,1,0,Q2
2609,0.000867482030811341,1,0,Q2
2616,0.000888229564448993,0,1,Q2
2623,0.000888229564448993,1,0,Q2
2626,0.000888229564448993,1,0,Q2
2632,0.000908978389547565,0,1,Q2
2653,0.000908978389547565,2,0,Q2
2655,0.000908978389547565,1,0,Q2
2661,0.000929728936844,0,1,Q2
2670,0.000950479914734584,0,1,Q2
2673,0.000950479914734584,1,0,Q2
2676,0.000950479914734584,1,0,Q2
2709,0.000950479914734584,1,0,Q2
2719,0.000971232615180465,0,1,Q2
2720,0.000971232615180465,1,0,Q2
2724,0.000991986177011269,0,1,Q2
2730,0.000991986177011269,1,0,Q2
2731,0.000991986177011269,1,0,Q2
2741,0.000991986177011269,1,0,Q2
2745,0.000991986177011269,1,0,Q2
2757,0.000991986177011269,2,0,Q2
2799,0.000991986177011269,1,0,Q2
2809,0.000991986177011269,1,0,Q2
2820,0.000991986177011269,1,0,Q2
2828,0.000991986177011269,1,0,Q2
2831,0.000991986177011269,1,0,Q2
2841,0.00101274490865346,0,1,Q2
2846,0.00101274490865346,2,0,Q2
2856,0.00101274490865346,1,0,Q2
2857,0.00101274490865346,1,0,Q2
2867,0.00101274490865346,1,0,Q2
2872,0.00101274490865346,1,0,Q2
2873,0.00101274490865346,1,0,Q2
2882,0.00101274490865346,2,0,Q2
2886,0.00101274490865346,1,0,Q2
2889,0.00101274490865346,1,0,Q2
2892,0.00101274490865346,1,0,Q2
2897,0.00103350924383209,0,1,Q2
2904,0.00105427401017729,1,1,Q2
2910,0.00105427401017729,1,0,Q2
2925,0.00105427401017729,1,0,Q2
2933,0.00105427401017729,1,0,Q2
2939,0.0010750409326239,0,1,Q2
2940,0.0010750409326239,1,0,Q2
2946,0.0010750409326239,1,0,Q2
2953,0.0010750409326239,1,0,Q2
2955,0.0010958095802742,0,1,Q2
2956,0.0010958095802742,1,0,Q2
2958,0.0010958095802742,1,0,Q2
2977,0.00111657952201529,0,1,Q2
2985,0.00113734989515581,0,1,Q2
2986,0.00113734989515581,1,0,Q2
3003,0.00113734989515581,2,0,Q2
3007,0.00115812199407334,0,1,Q2
3009,0.00115812199407334,1,0,Q2
3016,0.00115812199407334,1,0,Q2
3021,0.00115812199407334,1,0,Q2
3032,0.00115812199407334,1,0,Q2
3043,0.00117889625061529,0,1,Q2
3045,0.00117889625061529,1,0,Q2
3048,0.0011996713703327,0,1,Q2
3055,0.0011996713703327,1,0,Q2
3058,0.0011996713703327,1,0,Q2
3060,0.0011996713703327,1,0,Q2
3065,0.00122044821661598,0,1,Q2
3066,0.00124122549458557,0,1,Q2
3073,0.00124122549458557,1,0,Q2
3085,0.00126200363598155,0,1,Q2
3087,0.00126200363598155,1,0,Q2
3088,0.00128278264087578,0,1,Q2
3111,0.00128278264087578,1,0,Q2
3121,0.00128278264087578,1,0,Q2
3129,0.00128278264087578,1,0,Q2
3135,0.00128278264087578,1,0,Q2
3141,0.00128278264087578,1,0,Q2
3151,0.00128278264087578,1,0,Q2
3172,0.00128278264087578,1,0,Q2
3173,0.00130356510048055,0,1,Q2
3178,0.00132434799200492,0,1,Q2
3179,0.00134513131546685,0,1,Q2
3186,0.00134513131546685,1,0,Q2
3195,0.00134513131546685,1,0,Q2
3196,0.00134513131546685,1,0,Q2
3197,0.00134513131546685,1,0,Q2
3199,0.00134513131546685,1,0,Q2
3211,0.00134513131546685,1,0,Q2
3213,0.00134513131546685,1,0,Q2
3216,0.00134513131546685,2,0,Q2
3218,0.00134513131546685,1,0,Q2
3222,0.00134513131546685,1,0,Q2
3226,0.00134513131546685,1,0,Q2
3228,0.00134513131546685,2,0,Q2
3233,0.00134513131546685,1,0,Q2
3239,0.00134513131546685,1,0,Q2
3285,0.00136592198461524,0,1,Q2
3293,0.00136592198461524,1,0,Q2
3298,0.00136592198461524,1,0,Q2
3310,0.00138671395060034,1,1,Q2
3328,0.00140750678123301,0,1,Q2
3329,0.00140750678123301,1,0,Q2
3332,0.00140750678123301,1,0,Q2
3345,0.00140750678123301,1,0,Q2
3352,0.00140750678123301,1,0,Q2
3353,0.00140750678123301,1,0,Q2
3359,0.00140750678123301,1,0,Q2
3368,0.00140750678123301,1,0,Q2
3380,0.00140750678123301,1,0,Q2
3382,0.00140750678123301,1,0,Q2
3384,0.00140750678123301,1,0,Q2
3408,0.00140750678123301,1,0,Q2
3411,0.00140750678123301,2,0,Q2
3420,0.00140750678123301,1,0,Q2
3422,0.00142830609901607,0,1,Q2
3431,0.00144910584941976,0,1,Q2
3436,0.00144910584941976,1,0,Q2
3440,0.00144910584941976,1,0,Q2
3445,0.00144910584941976,1,0,Q2
3450,0.00146990733048596,0,1,Q2
3470,0.00146990733048596,1,0,Q2
3478,0.0014907096769914,0,1,Q2
3480,0.00151151245624346,0,1,Q2
3487,0.00151151245624346,1,0,Q2
3488,0.00151151245624346,1,0,Q2
3511,0.00151151245624346,1,0,Q2
3529,0.00151151245624346,1,0,Q2
3540,0.00151151245624346,1,0,Q2
3542,0.00151151245624346,1,0,Q2
3549,0.00151151245624346,1,0,Q2
3557,0.00151151245624346,1,0,Q2
3563,0.00151151245624346,1,0,Q2
3565,0.00153231956395222,0,1,Q2
3576,0.00153231956395222,1,0,Q2
3578,0.00153231956395222,1,0,Q2
3586,0.00153231956395222,1,0,Q2
3596,0.00153231956395222,1,0,Q2
3606,0.00153231956395222,1,0,Q2
3611,0.00153231956395222,1,0,Q2
3615,0.00153231956395222,1,0,Q2
3630,0.00153231956395222,1,0,Q2
3635,0.00153231956395222,1,0,Q2
3646,0.00155313100191937,0,1,Q2
3661,0.00155313100191937,1,0,Q2
3666,0.00157394330615431,0,1,Q2
3670,0.00157394330615431,1,0,Q2
3678,0.00157394330615431,1,0,Q2
3682,0.00157394330615431,1,0,Q2
3691,0.00157394330615431,1,0,Q2
3692,0.00159475777637482,1,1,Q2
3693,0.00159475777637482,1,0,Q2
3696,0.00161557354640298,0,1,Q2
3703,0.00161557354640298,2,0,Q2
3708,0.00161557354640298,1,0,Q2
3710,0.00161557354640298,1,0,Q2
3728,0.00161557354640298,1,0,Q2
3741,0.00161557354640298,1,0,Q2
3745,0.00163639234994715,1,1,Q2
3748,0.00163639234994715,2,0,Q2
3753,0.00163639234994715,1,0,Q2
3761,0.00163639234994715,2,0,Q2
3782,0.00163639234994715,1,0,Q2
3797,0.00163639234994715,1,0,Q2
3808,0.00163639234994715,1,0,Q2
3815,0.00163639234994715,1,0,Q2
3823,0.00163639234994715,1,0,Q2
3824,0.00163639234994715,1,0,Q2
